# Wavelength TS04/monitor
698	32.42653144
699	32.47652937
700	32.3160811
701	32.12271373
702	32.1474143
703	32.27297262
704	32.30257911
705	34.05508038
706	33.31162381
707	32.3920909
708	32.39748747
709	32.18758385
710	32.1628468
711	32.79381011
712	32.52369116
713	32.69947093
714	32.67446161
715	32.43267827
716	32.2830384
717	32.10252709
718	32.0892777
719	32.49297191
720	32.73133127
721	33.46753924
722	32.89309886
723	32.79298205
724	32.63932318
725	32.16138383
726	32.29689767
727	31.98849714
728	31.94197149
729	31.76138026
730	32.12357128
731	32.04206118
732	32.28760256
733	32.09828386
734	31.94303895
735	31.92392766
736	31.72936523
737	31.69701895
738	31.68093429
739	31.6295951
740	31.60665708
741	31.59551475
742	31.61047926
743	31.61989334
744	31.89706408
745	31.6281191
746	31.7302658
747	31.60950246
748	31.33504474
749	31.37761675
750	31.48100831
751	31.43523417
752	31.27567326
753	31.29005044
754	31.1668577
755	31.28740513
756	31.11081421
757	31.22601655
758	31.16529407
759	31.21891619
760	31.21132947
761	31.1889038
762	31.03464072
763	31.07644553
764	31.22983903
765	31.04005718
766	31.18162557
767	31.2297899
768	31.03176884
769	30.99533437
770	31.04646692
771	30.97493929
772	30.90595385
773	30.90071318
774	31.03163165
775	30.98543359
776	31.00568141
777	30.95705604
778	30.8750841
779	30.86106907
780	30.75201372
781	30.64794656
782	30.70328776
783	30.71060183
784	30.69671202
785	30.64776089
786	30.67296349
787	30.60912281
788	30.62834556
789	30.66229424
790	30.53131122
791	30.57728468
792	30.53089389
793	30.49647171
794	30.54018837
795	30.51583064
796	30.54831983
797	30.45159144
798	30.52808034
799	30.64589638
800	30.95194953
801	30.91539379
802	31.70498215
803	33.18230847
804	33.67073379
805	31.96113216
806	30.89030647
807	30.78726943
808	30.43783309
809	30.53661428
810	30.4269095
811	30.3289731
812	30.24216025
813	30.29138494
814	30.23690311
815	30.19710596
816	30.21427641
817	30.16900628
818	30.24406676
819	30.25152204
820	30.1923132
821	30.10749845
822	30.08185516
823	30.1544292
824	30.07955744
825	30.09548987
826	30.11227434
827	30.15772362
828	30.06771397
829	30.06214205
830	30.07957137
831	30.02692616
832	29.99286201
833	29.97094102
834	29.94037621
835	29.93663391
836	29.95702807
837	29.9550187
838	29.94637343
839	29.9261204
840	30.03493044
841	29.88258832
842	29.89083521
843	29.89146087
844	29.8625418
845	29.79621836
846	29.84375958
847	29.85384427
848	29.817814
849	29.80716774
850	29.79491349
851	29.75960716
852	29.77844289
853	29.7506127
854	29.79928315
855	29.77347709
856	29.8000056
857	29.78436407
858	29.74527618
859	29.79456146
860	29.71669433
861	29.71417042
862	29.71794346
863	29.74682961
864	29.73439866
865	29.73829549
866	29.72215916
867	29.75332507
868	29.8122427
869	29.75794054
870	29.69228748
871	29.72535318
872	29.72537197
873	29.75116472
874	29.72457151
875	29.70638063
876	29.727867
877	29.71258724
878	29.68385298
879	29.67647686
880	29.68062824
881	29.67840083
882	29.63975088
883	29.65473054
884	29.62209137
885	29.64425449
886	29.62861375
887	29.61977374
888	29.66476442
889	29.61962435
890	29.66775331
891	29.6518042
892	29.6468116
893	29.65269247
894	29.63035148
895	29.61426347
896	29.62715047
897	29.64708897
898	29.68090631
899	29.63120986
900	29.69594717
901	29.68106354
902	29.60027791
903	29.61962942
904	29.66206981
905	29.61743592
906	29.77872602
907	29.80212229
908	29.56524641
909	29.53434896
910	29.85298954
911	29.60990309
912	29.61250086
913	29.61980298
914	29.69245305
915	29.81299015
916	29.59468423
917	29.86561619
918	29.73400839
919	29.7134743
920	29.59049466
921	29.59848164
922	29.61153309
923	29.58215206
924	29.62028664
925	29.66625412
926	29.5913077
927	29.56658246
928	29.61287281
929	29.58703385
930	29.64738144
931	29.64785379
932	29.64409876
933	29.63951546
934	29.60274121
935	29.63416946
936	29.66748008
937	29.63325435
938	29.58328859
939	29.60269706
940	29.64581884
941	29.57932123
942	29.64424
943	29.60997876
944	29.62279664
945	29.70998606
946	29.61690402
947	29.6319644
948	29.64479842
949	29.68125485
950	29.67534319
951	29.66936206
952	29.66771977
953	29.65770369
954	29.62819033
955	29.63983492
956	29.68199265
957	29.75485802
958	29.71211266
959	29.69713934
960	29.81621254
961	29.74290252
962	29.76014475
963	29.75015123
964	29.7975339
965	29.77481231
966	29.80592469
967	29.81423226
968	29.81545633
969	29.88732086
970	29.90195462
971	29.86602709
972	29.86472402
973	29.90174425
974	29.89893134
975	29.92938492
976	29.95276082
977	29.96148653
978	29.9269365
979	29.99927181
980	30.00879406
981	30.09797147
982	30.035585
983	30.09968265
984	30.1379567
985	30.09509474
986	30.11886893
987	30.13557634
988	30.17389154
989	30.20860731
990	30.23361364
991	30.28374903
992	30.32828787
993	30.32802718
994	30.34256826
995	30.35461386
996	30.43592453
997	30.44338656
998	30.47870704
999	30.49967439
1000	30.54970303
1001	30.5855474
1002	30.59866216
1003	30.64074915
1004	30.65480199
1005	30.74494783
1006	30.80216415
1007	30.84045173
1008	30.84806005
1009	30.93290835
1010	31.06275304
1011	31.01212245
1012	31.12992708
1013	31.16950731
1014	31.21636933
1015	31.30566923
1016	31.36843815
1017	31.36363187
1018	31.46434164
1019	31.52702048
1020	31.56652208
1021	31.66206517
1022	31.71573337
1023	31.81394986
1024	31.88644314
1025	31.99196998
1026	32.06077429
1027	32.1375401
1028	32.29058921
1029	32.33444587
1030	32.42744732
1031	32.53578497
1032	32.59652662
1033	32.70070693
1034	32.79384295
1035	32.90610945
1036	32.99087542
1037	33.18201348
1038	33.29956656
1039	33.39615718
1040	33.44591879
1041	33.66786058
1042	33.76823629
1043	33.96005028
1044	34.04183488
1045	34.21676268
1046	34.29748918
1047	34.46909264
1048	34.55502196
1049	34.70280531
1050	34.94452202
1051	35.07622544
1052	35.27540307
1053	35.36275452
1054	35.49347511
1055	35.72793518
1056	35.94021147
1057	35.99177462
1058	36.19284165
1059	36.48570948
1060	36.56237513
1061	36.83034205
1062	37.01698647
1063	37.37464752
1064	37.40202876
1065	37.57542359
1066	37.77405166
1067	37.89747431
1068	38.04437301
1069	38.23127706
1070	38.37540715
1071	38.38011604
1072	38.53371865
1073	38.81462589
1074	38.94981338
1075	39.00367053
1076	39.21524982
1077	39.3534855
1078	39.48780199
1079	39.63821942
1080	39.79793542
1081	39.96765859
1082	40.11452615
1083	40.23014281
1084	40.39683065
1085	40.56122704
1086	40.6778598
1087	40.84422646
1088	40.99548871
1089	41.06176004
1090	41.29761356
1091	41.47448595
1092	41.60279857
1093	41.74245592
1094	41.87500039
1095	42.00041362
1096	42.22915437
1097	42.32269429
1098	42.51353104
1099	42.62221998
1100	42.6551341
1101	42.8131396
