# Wavelength	TS04 A/W	
745	0.5989	
746	0.5997	
747	0.6005	
748	0.6013	
749	0.6021	
750	0.6029	
751	0.6037	
752	0.6045	
753	0.6053	
754	0.6061	
755	0.6069	
756	0.6076	
757	0.6082	
758	0.6089	
759	0.6095	
760	0.6102	
761	0.6111	
762	0.6120	
763	0.6128	
764	0.6137	
765	0.6146	
766	0.6155	
767	0.6163	
768	0.6172	
769	0.6180	
770	0.6189	
771	0.6197	
772	0.6205	
773	0.6214	
774	0.6222	
775	0.6230	
776	0.6238	
777	0.6246	
778	0.6254	
779	0.6262	
780	0.6270	
781	0.6278	
782	0.6286	
783	0.6295	
784	0.6303	
785	0.6311	
786	0.6319	
787	0.6327	
788	0.6335	
789	0.6343	
790	0.6351	
791	0.6359	
792	0.6367	
793	0.6375	
794	0.6383	
795	0.6391	
796	0.6399	
797	0.6407	
798	0.6414	
799	0.6422	
800	0.6430	
801	0.6438	
802	0.6446	
803	0.6453	
804	0.6461	
805	0.6469	
806	0.6477	
807	0.6486	
808	0.6494	
809	0.6503	
810	0.6511	
811	0.6519	
812	0.6527	
813	0.6534	
814	0.6542	
815	0.6550	
816	0.6558	
817	0.6566	
818	0.6574	
819	0.6582	
820	0.6590	
821	0.6598	
822	0.6606	
823	0.6615	
824	0.6623	
825	0.6631	
826	0.6639	
827	0.6647	
828	0.6655	
829	0.6663	
830	0.6671	
831	0.6679	
832	0.6687	
833	0.6696	
834	0.6704	
835	0.6712	
836	0.6720	
837	0.6728	
838	0.6735	
839	0.6743	
840	0.6751	
841	0.6759	
842	0.6767	
843	0.6776	
844	0.6784	
845	0.6792	
846	0.6800	
847	0.6808	
848	0.6815	
849	0.6823	
850	0.6831	
851	0.6839	
852	0.6847	
853	0.6855	
854	0.6863	
855	0.6871	
856	0.6879	
857	0.6887	
858	0.6896	
859	0.6904	
860	0.6912	
861	0.6920	
862	0.6928	
863	0.6935	
864	0.6943	
865	0.6951	
866	0.6959	
867	0.6967	
868	0.6976	
869	0.6984	
870	0.6992	
871	0.7000	
872	0.7008	
873	0.7015	
874	0.7023	
875	0.7031	
876	0.7039	
877	0.7047	
878	0.7056	
879	0.7064	
880	0.7072	
881	0.7080	
882	0.7088	
883	0.7095	
884	0.7103	
885	0.7111	
886	0.7119	
887	0.7127	
888	0.7136	
889	0.7144	
890	0.7152	
891	0.7160	
892	0.7168	
893	0.7175	
894	0.7183	
895	0.7191	
896	0.7199	
897	0.7206	
898	0.7214	
899	0.7221	
900	0.7229	
901	0.7237	
902	0.7246	
903	0.7254	
904	0.7263	
905	0.7271	
906	0.7279	
907	0.7287	
908	0.7294	
909	0.7302	
910	0.7310	
911	0.7318	
912	0.7326	
913	0.7334	
914	0.7342	
915	0.7350	
916	0.7358	
917	0.7366	
918	0.7374	
919	0.7382	
920	0.7390	
921	0.7397	
922	0.7405	
923	0.7412	
924	0.7420	
925	0.7427	
926	0.7434	
927	0.7441	
928	0.7447	
929	0.7454	
930	0.7461	
931	0.7465	
932	0.7469	
933	0.7472	
934	0.7476	
935	0.7480	
936	0.7491	
937	0.7501	
938	0.7512	
939	0.7522	
940	0.7533	
941	0.7538	
942	0.7543	
943	0.7548	
944	0.7553	
945	0.7558	
946	0.7565	
947	0.7572	
948	0.7578	
949	0.7585	
950	0.7592	
951	0.7598	
952	0.7604	
953	0.7610	
954	0.7616	
955	0.7622	
956	0.7627	
957	0.7633	
958	0.7638	
959	0.7644	
960	0.7649	
961	0.7653	
962	0.7656	
963	0.7660	
964	0.7663	
965	0.7667	
966	0.7669	
967	0.7671	
968	0.7672	
969	0.7674	
970	0.7676	
971	0.7676	
972	0.7676	
973	0.7675	
974	0.7675	
975	0.7675	
976	0.7673	
977	0.7671	
978	0.7668	
979	0.7666	
980	0.7664	
981	0.7659	
982	0.7654	
983	0.7649	
984	0.7644	
985	0.7639	
986	0.7631	
987	0.7623	
988	0.7615	
989	0.7607	
990	0.7599	
991	0.7588	
992	0.7576	
993	0.7565	
994	0.7553	
995	0.7542	
996	0.7528	
997	0.7513	
998	0.7499	
999	0.7484	
1000 0.7470	
